,date,time,temp,rh
719,30/1/2021,2300,27,49
720,31/1/2021,0,26,54
721,31/1/2021,100,25,59
722,31/1/2021,200,25,65
723,31/1/2021,300,24,71
724,31/1/2021,400,24,73
725,31/1/2021,500,23,76
726,31/1/2021,600,23,78
727,31/1/2021,700,24,71
728,31/1/2021,800,25,64
729,31/1/2021,900,27,57
730,31/1/2021,1000,28,51
731,31/1/2021,1100,30,44
732,31/1/2021,1200,32,38
733,31/1/2021,1300,32,36
734,31/1/2021,1400,33,34
735,31/1/2021,1500,34,32
736,31/1/2021,1600,33,34
737,31/1/2021,1700,32,36
738,31/1/2021,1800,31,38
739,31/1/2021,1900,30,40
740,31/1/2021,2000,29,43
741,31/1/2021,2100,28,45
742,31/1/2021,2200,27,46
743,31/1/2021,2300,27,47
744,1/2/2021,0,26,48
745,1/2/2021,100,25,51
746,1/2/2021,200,25,55
747,1/2/2021,300,24,58
748,1/2/2021,400,24,61
749,1/2/2021,500,24,63
750,1/2/2021,600,23,65
751,1/2/2021,700,25,61
752,1/2/2021,800,26,56
753,1/2/2021,900,28,51
754,1/2/2021,1000,30,45
755,1/2/2021,1100,32,39
756,1/2/2021,1200,34,33
757,1/2/2021,1300,35,31
758,1/2/2021,1400,36,28
759,1/2/2021,1500,36,26
760,1/2/2021,1600,36,28
761,1/2/2021,1700,35,29
762,1/2/2021,1800,34,31
763,1/2/2021,1900,33,35
764,1/2/2021,2000,31,38
765,1/2/2021,2100,30,42
766,1/2/2021,2200,29,43
767,1/2/2021,2300,28,45
768,2/2/2021,0,27,47
769,2/2/2021,100,26,51
770,2/2/2021,200,25,55
771,2/2/2021,300,25,60
772,2/2/2021,400,24,63
773,2/2/2021,500,24,67
774,2/2/2021,600,24,70
775,2/2/2021,700,25,65
776,2/2/2021,800,27,60
777,2/2/2021,900,29,55
778,2/2/2021,1000,30,48
779,2/2/2021,1100,32,42
780,2/2/2021,1200,34,35
781,2/2/2021,1300,35,32
782,2/2/2021,1400,36,29
783,2/2/2021,1500,37,27
784,2/2/2021,1600,36,29
785,2/2/2021,1700,36,31
786,2/2/2021,1800,35,33
787,2/2/2021,1900,34,37
788,2/2/2021,2000,32,41
789,2/2/2021,2100,31,46
790,2/2/2021,2200,30,52
791,2/2/2021,2300,28,58
792,3/2/2021,0,27,64
793,3/2/2021,100,26,68
794,3/2/2021,200,25,73
795,3/2/2021,300,25,77
796,3/2/2021,400,24,79
797,3/2/2021,500,24,81
798,3/2/2021,600,24,83
799,3/2/2021,700,25,77
800,3/2/2021,800,26,71
801,3/2/2021,900,28,66
802,3/2/2021,1000,30,58
803,3/2/2021,1100,31,50
804,3/2/2021,1200,33,42
805,3/2/2021,1300,34,37
806,3/2/2021,1400,35,33
807,3/2/2021,1500,36,29
808,3/2/2021,1600,36,30
809,3/2/2021,1700,36,31
810,3/2/2021,1800,36,32
811,3/2/2021,1900,34,35
812,3/2/2021,2000,33,39
813,3/2/2021,2100,32,42
814,3/2/2021,2200,31,50
815,3/2/2021,2300,29,58
816,4/2/2021,0,27,66
817,4/2/2021,100,26,71
818,4/2/2021,200,25,76
819,4/2/2021,300,24,81
