,date,time,temp,rh
1903,2021-03-21,700,30,70
1904,2021-03-21,800,31,66
1905,2021-03-21,900,32,62
1906,2021-03-21,1000,33,56
1907,2021-03-21,1100,34,51
1908,2021-03-21,1200,35,46
1909,2021-03-21,1300,35,44
1910,2021-03-21,1400,36,41
1911,2021-03-21,1500,36,39
1912,2021-03-21,1600,35,42
1913,2021-03-21,1700,34,45
1914,2021-03-21,1800,34,48
1915,2021-03-21,1900,33,53
1916,2021-03-21,2000,32,58
1917,2021-03-21,2100,31,63
1918,2021-03-21,2200,31,65
1919,2021-03-21,2300,30,67
1920,2021-03-22,0,30,69
1921,2021-03-22,100,30,71
1922,2021-03-22,200,30,72
1923,2021-03-22,300,30,73
1924,2021-03-22,400,30,70
1925,2021-03-22,500,29,68
1926,2021-03-22,600,29,65
1927,2021-03-22,700,30,61
1928,2021-03-22,800,30,57
1929,2021-03-22,900,31,53
1930,2021-03-22,1000,32,49
1931,2021-03-22,1100,33,44
1932,2021-03-22,1200,34,40
1933,2021-03-22,1300,35,37
1934,2021-03-22,1400,36,34
1935,2021-03-22,1500,37,31
1936,2021-03-22,1600,36,32
1937,2021-03-22,1700,36,33
1938,2021-03-22,1800,36,34
1939,2021-03-22,1900,35,35
1940,2021-03-22,2000,35,37
1941,2021-03-22,2100,35,39
1942,2021-03-22,2200,34,41
1943,2021-03-22,2300,33,42
1944,2021-03-23,0,32,44
1945,2021-03-23,100,32,44
1946,2021-03-23,200,31,43
1947,2021-03-23,300,30,43
1948,2021-03-23,400,29,43
1949,2021-03-23,500,29,44
1950,2021-03-23,600,28,44
1951,2021-03-23,700,29,43
1952,2021-03-23,800,29,42
1953,2021-03-23,900,30,41
1954,2021-03-23,1000,31,38
1955,2021-03-23,1100,33,36
1956,2021-03-23,1200,34,34
1957,2021-03-23,1300,35,32
1958,2021-03-23,1400,36,31
1959,2021-03-23,1500,37,29
1960,2021-03-23,1600,37,29
1961,2021-03-23,1700,37,29
1962,2021-03-23,1800,37,30
1963,2021-03-23,1900,36,32
1964,2021-03-23,2000,36,34
1965,2021-03-23,2100,35,36
1966,2021-03-23,2200,34,40
1967,2021-03-23,2300,33,44
1968,2021-03-24,0,33,47
1969,2021-03-24,100,33,50
1970,2021-03-24,200,32,52
1971,2021-03-24,300,32,54
1972,2021-03-24,400,32,53
1973,2021-03-24,500,32,52
1974,2021-03-24,600,31,50
1975,2021-03-24,700,32,46
1976,2021-03-24,800,32,42
1977,2021-03-24,900,33,38
1978,2021-03-24,1000,34,35
1979,2021-03-24,1100,35,33
1980,2021-03-24,1200,36,30
1981,2021-03-24,1300,36,28
1982,2021-03-24,1400,37,27
1983,2021-03-24,1500,38,26
1984,2021-03-24,1600,37,28
1985,2021-03-24,1700,36,31
1986,2021-03-24,1800,36,34
1987,2021-03-24,1900,35,38
1988,2021-03-24,2000,33,43
1989,2021-03-24,2100,32,48
1990,2021-03-24,2200,32,52
1991,2021-03-24,2300,31,56
1992,2021-03-25,0,31,60
1993,2021-03-25,100,31,61
1994,2021-03-25,200,31,63
1995,2021-03-25,300,31,64
1996,2021-03-25,400,31,65
1997,2021-03-25,500,31,65
1998,2021-03-25,600,31,66
1999,2021-03-25,700,31,62
2000,2021-03-25,800,32,58
2001,2021-03-25,900,32,54
2002,2021-03-25,1000,33,50
2003,2021-03-25,1100,34,46
2004,2021-03-25,1200,35,43
2005,2021-03-25,1300,35,42
2006,2021-03-25,1400,35,41
2007,2021-03-25,1500,35,41
2008,2021-03-25,1600,34,44
2009,2021-03-25,1700,34,48
2010,2021-03-25,1800,33,52
2011,2021-03-25,1900,32,55
2012,2021-03-25,2000,31,59
2013,2021-03-25,2100,31,63
2014,2021-03-25,2200,30,64
2015,2021-03-25,2300,30,66
2016,2021-03-26,0,30,67
2017,2021-03-26,100,30,67
2018,2021-03-26,200,30,67
2019,2021-03-26,300,30,67
2020,2021-03-26,400,30,67
2021,2021-03-26,500,30,67
2022,2021-03-26,600,30,67
2023,2021-03-26,700,31,62
2024,2021-03-26,800,31,58
2025,2021-03-26,900,32,54
2026,2021-03-26,1000,33,51
2027,2021-03-26,1100,34,48
2028,2021-03-26,1200,34,45
2029,2021-03-26,1300,34,45
2030,2021-03-26,1400,34,45
2031,2021-03-26,1500,34,45
2032,2021-03-26,1600,34,49
2033,2021-03-26,1700,33,52
2034,2021-03-26,1800,32,56
2035,2021-03-26,1900,32,59
2036,2021-03-26,2000,31,61
2037,2021-03-26,2100,31,64
2038,2021-03-26,2200,30,66
2039,2021-03-26,2300,30,68
2040,2021-03-27,0,30,70
2041,2021-03-27,100,30,70
2042,2021-03-27,200,29,70
2043,2021-03-27,300,29,70
2044,2021-03-27,400,29,69
2045,2021-03-27,500,29,68
2046,2021-03-27,600,29,67
2047,2021-03-27,700,30,64
2048,2021-03-27,800,31,60
2049,2021-03-27,900,31,57
2050,2021-03-27,1000,32,55
2051,2021-03-27,1100,33,53
2052,2021-03-27,1200,34,50
2053,2021-03-27,1300,34,49
2054,2021-03-27,1400,34,48
2055,2021-03-27,1500,35,47
2056,2021-03-27,1600,34,51
2057,2021-03-27,1700,33,55
2058,2021-03-27,1800,32,59
2059,2021-03-27,1900,32,62
2060,2021-03-27,2000,31,66
2061,2021-03-27,2100,30,69
2062,2021-03-27,2200,30,70
2063,2021-03-27,2300,30,72
2064,2021-03-28,0,30,73
2065,2021-03-28,100,29,72
2066,2021-03-28,200,29,71
2067,2021-03-28,300,29,70
2068,2021-03-28,400,29,69
2069,2021-03-28,500,30,69
2070,2021-03-28,600,30,68
2071,2021-03-28,700,30,64
2072,2021-03-28,800,31,59
2073,2021-03-28,900,32,55
2074,2021-03-28,1000,33,52
2075,2021-03-28,1100,34,49
2076,2021-03-28,1200,35,46
2077,2021-03-28,1300,35,46
2078,2021-03-28,1400,35,47
2079,2021-03-28,1500,35,47
2080,2021-03-28,1600,34,51
2081,2021-03-28,1700,33,55
2082,2021-03-28,1800,32,59
2083,2021-03-28,1900,31,62
2084,2021-03-28,2000,31,66
2085,2021-03-28,2100,30,69
2086,2021-03-28,2200,30,70
2087,2021-03-28,2300,30,70
2088,2021-03-29,0,29,71
2089,2021-03-29,100,29,71
2090,2021-03-29,200,29,71
2091,2021-03-29,300,29,71
2092,2021-03-29,400,29,71
2093,2021-03-29,500,29,71
2094,2021-03-29,600,29,71
2095,2021-03-29,700,30,66
2096,2021-03-29,800,31,61
2097,2021-03-29,900,32,56
2098,2021-03-29,1000,33,51
2099,2021-03-29,1100,34,46
2100,2021-03-29,1200,36,41
2101,2021-03-29,1300,36,40
2102,2021-03-29,1400,36,39
2103,2021-03-29,1500,36,38
2104,2021-03-29,1600,35,43
2105,2021-03-29,1700,34,48
2106,2021-03-29,1800,33,53
2107,2021-03-29,1900,32,56
2108,2021-03-29,2000,31,60
2109,2021-03-29,2100,30,64
2110,2021-03-29,2200,30,66
2111,2021-03-29,2300,30,69
2112,2021-03-30,0,30,71
2113,2021-03-30,100,30,71
2114,2021-03-30,200,29,72
2115,2021-03-30,300,29,72
2116,2021-03-30,400,29,71
2117,2021-03-30,500,30,70
2118,2021-03-30,600,30,69
2119,2021-03-30,700,31,61
2120,2021-03-30,800,32,54
2121,2021-03-30,900,33,47
2122,2021-03-30,1000,35,42
2123,2021-03-30,1100,36,37
2124,2021-03-30,1200,37,33
2125,2021-03-30,1300,37,33
2126,2021-03-30,1400,37,34
2127,2021-03-30,1500,37,34
2128,2021-03-30,1600,36,41
2129,2021-03-30,1700,35,47
2130,2021-03-30,1800,34,54
2131,2021-03-30,1900,33,58
2132,2021-03-30,2000,32,62
2133,2021-03-30,2100,31,66
2134,2021-03-30,2200,31,66
2135,2021-03-30,2300,30,67
2136,2021-03-31,0,30,67
2137,2021-03-31,100,30,68
2138,2021-03-31,200,30,68
2139,2021-03-31,300,30,69
2140,2021-03-31,400,30,68
2141,2021-03-31,500,30,66
2142,2021-03-31,600,30,65
2143,2021-03-31,700,31,59
2144,2021-03-31,800,32,54
2145,2021-03-31,900,33,48
2146,2021-03-31,1000,34,45
2147,2021-03-31,1100,35,42
2148,2021-03-31,1200,36,39
2149,2021-03-31,1300,36,39
2150,2021-03-31,1400,36,38
2151,2021-03-31,1500,36,38
2152,2021-03-31,1600,35,41
2153,2021-03-31,1700,34,43
2154,2021-03-31,1800,34,46
2155,2021-03-31,1900,33,51
2156,2021-03-31,2000,32,57
2157,2021-03-31,2100,31,62
2158,2021-03-31,2200,31,63
2159,2021-03-31,2300,31,64
2160,2021-04-01,0,31,65
2161,2021-04-01,100,31,63
2162,2021-04-01,200,31,61
2163,2021-04-01,300,31,59
2164,2021-04-01,400,30,57
2165,2021-04-01,500,30,55
2166,2021-04-01,600,30,53
2167,2021-04-01,700,31,49
2168,2021-04-01,800,32,46
2169,2021-04-01,900,33,42
2170,2021-04-01,1000,34,38
2171,2021-04-01,1100,36,35
2172,2021-04-01,1200,37,31
2173,2021-04-01,1300,37,32
2174,2021-04-01,1400,37,32
2175,2021-04-01,1500,37,32
2176,2021-04-01,1600,36,38
2177,2021-04-01,1700,35,44
2178,2021-04-01,1800,33,50
2179,2021-04-01,1900,33,54
2180,2021-04-01,2000,32,58
2181,2021-04-01,2100,31,62
2182,2021-04-01,2200,31,63
2183,2021-04-01,2300,31,64
2184,2021-04-02,0,31,66
2185,2021-04-02,100,30,66
2186,2021-04-02,200,30,66
2187,2021-04-02,300,30,66
2188,2021-04-02,400,30,66
2189,2021-04-02,500,30,65
2190,2021-04-02,600,30,65
2191,2021-04-02,700,31,61
2192,2021-04-02,800,32,58
2193,2021-04-02,900,32,54
2194,2021-04-02,1000,33,51
2195,2021-04-02,1100,34,48
2196,2021-04-02,1200,35,45
2197,2021-04-02,1300,35,44
2198,2021-04-02,1400,35,42
2199,2021-04-02,1500,36,41
2200,2021-04-02,1600,35,46
2201,2021-04-02,1700,34,51
2202,2021-04-02,1800,33,56
2203,2021-04-02,1900,32,60
2204,2021-04-02,2000,31,63
2205,2021-04-02,2100,31,67
2206,2021-04-02,2200,30,67
2207,2021-04-02,2300,29,68
2208,2021-04-03,0,28,68
2209,2021-04-03,100,28,68
2210,2021-04-03,200,29,68
2211,2021-04-03,300,29,67
2212,2021-04-03,400,29,68
2213,2021-04-03,500,29,68
2214,2021-04-03,600,29,68
2215,2021-04-03,700,30,66
2216,2021-04-03,800,31,63
2217,2021-04-03,900,31,61
2218,2021-04-03,1000,32,57
2219,2021-04-03,1100,33,54
2220,2021-04-03,1200,34,50
2221,2021-04-03,1300,34,49
2222,2021-04-03,1400,34,47
2223,2021-04-03,1500,35,45
2224,2021-04-03,1600,34,48
2225,2021-04-03,1700,33,51
2226,2021-04-03,1800,32,54
2227,2021-04-03,1900,32,58
2228,2021-04-03,2000,31,62
2229,2021-04-03,2100,30,65
2230,2021-04-03,2200,30,66
2231,2021-04-03,2300,30,66
2232,2021-04-04,0,30,66
2233,2021-04-04,100,30,68
2234,2021-04-04,200,30,70
2235,2021-04-04,300,29,72
2236,2021-04-04,400,29,73
2237,2021-04-04,500,29,74
2238,2021-04-04,600,29,74
2239,2021-04-04,700,30,70
2240,2021-04-04,800,31,66
2241,2021-04-04,900,31,61
2242,2021-04-04,1000,32,56
2243,2021-04-04,1100,33,51
2244,2021-04-04,1200,34,46
2245,2021-04-04,1300,34,44
2246,2021-04-04,1400,34,43
2247,2021-04-04,1500,35,42
2248,2021-04-04,1600,34,45
2249,2021-04-04,1700,33,47
2250,2021-04-04,1800,33,50
2251,2021-04-04,1900,32,53
2252,2021-04-04,2000,31,57
2253,2021-04-04,2100,31,60
2254,2021-04-04,2200,30,63
2255,2021-04-04,2300,30,65
2256,2021-04-05,0,30,68
2257,2021-04-05,100,30,68
2258,2021-04-05,200,30,68
2259,2021-04-05,300,30,68
2260,2021-04-05,400,30,68
2261,2021-04-05,500,30,68
2262,2021-04-05,600,30,68
2263,2021-04-05,700,30,67
2264,2021-04-05,800,30,67
2265,2021-04-05,900,30,66
2266,2021-04-05,1000,31,61
2267,2021-04-05,1100,32,57
2268,2021-04-05,1200,33,52
2269,2021-04-05,1300,33,50
2270,2021-04-05,1400,33,49
2271,2021-04-05,1500,33,47
2272,2021-04-05,1600,33,50
2273,2021-04-05,1700,32,52
2274,2021-04-05,1800,31,55
2275,2021-04-05,1900,31,56
2276,2021-04-05,2000,31,58
2277,2021-04-05,2100,30,60
2278,2021-04-05,2200,30,63
2279,2021-04-05,2300,30,66
2280,2021-04-06,0,30,69
2281,2021-04-06,100,29,71
2282,2021-04-06,200,28,74
2283,2021-04-06,300,28,77
2284,2021-04-06,400,27,77
2285,2021-04-06,500,27,78
2286,2021-04-06,600,27,79
2287,2021-04-06,700,28,74
2288,2021-04-06,800,28,70
2289,2021-04-06,900,29,65
2290,2021-04-06,1000,31,60
2291,2021-04-06,1100,32,54
2292,2021-04-06,1200,33,48
2293,2021-04-06,1300,34,46
2294,2021-04-06,1400,34,43
2295,2021-04-06,1500,35,41
2296,2021-04-06,1600,34,45
2297,2021-04-06,1700,33,49
2298,2021-04-06,1800,32,52
2299,2021-04-06,1900,30,54
2300,2021-04-06,2000,29,55
2301,2021-04-06,2100,27,56
2302,2021-04-06,2200,27,59
2303,2021-04-06,2300,26,63
2304,2021-04-07,0,26,66
2305,2021-04-07,100,26,68
2306,2021-04-07,200,27,69
2307,2021-04-07,300,27,71
2308,2021-04-07,400,27,72
2309,2021-04-07,500,27,73
2310,2021-04-07,600,26,74
2311,2021-04-07,700,27,70
2312,2021-04-07,800,28,66
2313,2021-04-07,900,29,62
2314,2021-04-07,1000,31,56
2315,2021-04-07,1100,32,51
2316,2021-04-07,1200,34,45
2317,2021-04-07,1300,34,42
2318,2021-04-07,1400,35,40
2319,2021-04-07,1500,36,37
2320,2021-04-07,1600,35,39
2321,2021-04-07,1700,35,42
2322,2021-04-07,1800,34,45
2323,2021-04-07,1900,32,50
2324,2021-04-07,2000,31,55
2325,2021-04-07,2100,30,60
2326,2021-04-07,2200,29,65
2327,2021-04-07,2300,29,69
2328,2021-04-08,0,28,74
2329,2021-04-08,100,28,73
2330,2021-04-08,200,28,72
2331,2021-04-08,300,28,72
2332,2021-04-08,400,28,69
2333,2021-04-08,500,28,67
2334,2021-04-08,600,28,65
2335,2021-04-08,700,29,60
2336,2021-04-08,800,30,56
2337,2021-04-08,900,31,51
2338,2021-04-08,1000,33,46
2339,2021-04-08,1100,34,42
2340,2021-04-08,1200,35,37
2341,2021-04-08,1300,36,35
2342,2021-04-08,1400,36,34
2343,2021-04-08,1500,37,32
2344,2021-04-08,1600,36,33
2345,2021-04-08,1700,36,34
2346,2021-04-08,1800,36,35
2347,2021-04-08,1900,35,41
2348,2021-04-08,2000,33,47
2349,2021-04-08,2100,32,53
2350,2021-04-08,2200,31,60
2351,2021-04-08,2300,30,66
2352,2021-04-09,0,29,73
2353,2021-04-09,100,28,73
2354,2021-04-09,200,28,74
2355,2021-04-09,300,28,75
2356,2021-04-09,400,28,75
2357,2021-04-09,500,29,74
2358,2021-04-09,600,29,73
2359,2021-04-09,700,30,68
2360,2021-04-09,800,30,63
2361,2021-04-09,900,31,58
2362,2021-04-09,1000,33,52
2363,2021-04-09,1100,34,47
2364,2021-04-09,1200,35,42
2365,2021-04-09,1300,35,42
2366,2021-04-09,1400,36,41
2367,2021-04-09,1500,36,41
2368,2021-04-09,1600,35,43
2369,2021-04-09,1700,34,45
2370,2021-04-09,1800,34,48
2371,2021-04-09,1900,33,51
2372,2021-04-09,2000,32,54
2373,2021-04-09,2100,32,58
2374,2021-04-09,2200,31,63
2375,2021-04-09,2300,30,67
2376,2021-04-10,0,29,72
2377,2021-04-10,100,29,73
2378,2021-04-10,200,29,73
2379,2021-04-10,300,29,74
2380,2021-04-10,400,29,74
2381,2021-04-10,500,29,73
2382,2021-04-10,600,29,72
2383,2021-04-10,700,30,68
2384,2021-04-10,800,31,63
2385,2021-04-10,900,32,59
2386,2021-04-10,1000,32,56
2387,2021-04-10,1100,33,53
2388,2021-04-10,1200,33,50
2389,2021-04-10,1300,34,49
2390,2021-04-10,1400,34,48
2391,2021-04-10,1500,34,46
2392,2021-04-10,1600,33,49
2393,2021-04-10,1700,33,52
2394,2021-04-10,1800,32,55
2395,2021-04-10,1900,31,57
2396,2021-04-10,2000,31,60
2397,2021-04-10,2100,30,62
2398,2021-04-10,2200,30,64
2399,2021-04-10,2300,30,66
2400,2021-04-11,0,30,68
2401,2021-04-11,100,30,69
2402,2021-04-11,200,29,71
2403,2021-04-11,300,29,72
2404,2021-04-11,400,29,74
2405,2021-04-11,500,28,75
2406,2021-04-11,600,28,77
2407,2021-04-11,700,29,74
2408,2021-04-11,800,29,71
2409,2021-04-11,900,30,68
2410,2021-04-11,1000,30,69
2411,2021-04-11,1100,30,70
2412,2021-04-11,1200,29,72
2413,2021-04-11,1300,29,71
2414,2021-04-11,1400,29,70
2415,2021-04-11,1500,29,69
2416,2021-04-11,1600,28,68
2417,2021-04-11,1700,28,67
2418,2021-04-11,1800,27,66
2419,2021-04-11,1900,26,68
2420,2021-04-11,2000,25,69
2421,2021-04-11,2100,24,70
2422,2021-04-11,2200,26,70
2423,2021-04-11,2300,28,69
2424,2021-04-12,0,30,69
2425,2021-04-12,100,30,70
2426,2021-04-12,200,30,70
2427,2021-04-12,300,30,71
2428,2021-04-12,400,30,71
2429,2021-04-12,500,29,71
2430,2021-04-12,600,29,72
2431,2021-04-12,700,30,68
2432,2021-04-12,800,30,64
2433,2021-04-12,900,31,61
2434,2021-04-12,1000,32,57
2435,2021-04-12,1100,32,54
2436,2021-04-12,1200,33,50
2437,2021-04-12,1300,33,49
2438,2021-04-12,1400,33,48
2439,2021-04-12,1500,34,47
2440,2021-04-12,1600,33,50
2441,2021-04-12,1700,32,53
2442,2021-04-12,1800,32,56
2443,2021-04-12,1900,31,59
2444,2021-04-12,2000,31,61
2445,2021-04-12,2100,30,64
2446,2021-04-12,2200,30,64
2447,2021-04-12,2300,30,65
2448,2021-04-13,0,30,65
2449,2021-04-13,100,30,66
2450,2021-04-13,200,30,67
2451,2021-04-13,300,30,68
2452,2021-04-13,400,30,68
2453,2021-04-13,500,30,68
2454,2021-04-13,600,30,68
2455,2021-04-13,700,31,63
2456,2021-04-13,800,31,59
2457,2021-04-13,900,32,54
2458,2021-04-13,1000,33,51
2459,2021-04-13,1100,34,47
2460,2021-04-13,1200,35,44
2461,2021-04-13,1300,35,43
2462,2021-04-13,1400,35,42
2463,2021-04-13,1500,35,41
2464,2021-04-13,1600,34,46
2465,2021-04-13,1700,33,50
2466,2021-04-13,1800,32,55
2467,2021-04-13,1900,32,58
2468,2021-04-13,2000,31,61
2469,2021-04-13,2100,30,64
2470,2021-04-13,2200,30,65
2471,2021-04-13,2300,30,66
2472,2021-04-14,0,30,68
2473,2021-04-14,100,30,68
2474,2021-04-14,200,30,69
2475,2021-04-14,300,30,70
2476,2021-04-14,400,30,69
2477,2021-04-14,500,30,69
2478,2021-04-14,600,30,69
2479,2021-04-14,700,31,65
2480,2021-04-14,800,31,60
2481,2021-04-14,900,32,56
2482,2021-04-14,1000,33,53
2483,2021-04-14,1100,33,51
2484,2021-04-14,1200,34,48
2485,2021-04-14,1300,34,48
2486,2021-04-14,1400,33,47
2487,2021-04-14,1500,33,47
2488,2021-04-14,1600,32,49
2489,2021-04-14,1700,31,51
2490,2021-04-14,1800,31,53
2491,2021-04-14,1900,30,55
2492,2021-04-14,2000,30,57
2493,2021-04-14,2100,30,60
2494,2021-04-14,2200,30,62
2495,2021-04-14,2300,30,65
2496,2021-04-15,0,29,67
2497,2021-04-15,100,29,69
2498,2021-04-15,200,29,72
2499,2021-04-15,300,29,74
2500,2021-04-15,400,29,75
2501,2021-04-15,500,29,75
2502,2021-04-15,600,29,75
2503,2021-04-15,700,29,72
2504,2021-04-15,800,30,68
2505,2021-04-15,900,31,64
2506,2021-04-15,1000,32,59
2507,2021-04-15,1100,33,54
2508,2021-04-15,1200,34,50
2509,2021-04-15,1300,34,49
2510,2021-04-15,1400,34,48
2511,2021-04-15,1500,35,47
2512,2021-04-15,1600,34,49
2513,2021-04-15,1700,33,52
2514,2021-04-15,1800,32,55
2515,2021-04-15,1900,32,58
2516,2021-04-15,2000,31,61
2517,2021-04-15,2100,31,64
2518,2021-04-15,2200,30,65
2519,2021-04-15,2300,30,66
2520,2021-04-16,0,30,67
2521,2021-04-16,100,29,67
2522,2021-04-16,200,29,67
2523,2021-04-16,300,29,67
2524,2021-04-16,400,29,67
2525,2021-04-16,500,29,67
2526,2021-04-16,600,29,68
2527,2021-04-16,700,30,66
2528,2021-04-16,800,30,64
2529,2021-04-16,900,31,62
2530,2021-04-16,1000,31,61
2531,2021-04-16,1100,31,60
2532,2021-04-16,1200,31,59
2533,2021-04-16,1300,31,58
2534,2021-04-16,1400,31,58
2535,2021-04-16,1500,31,58
2536,2021-04-16,1600,31,59
2537,2021-04-16,1700,31,61
2538,2021-04-16,1800,31,62
2539,2021-04-16,1900,30,64
2540,2021-04-16,2000,30,66
2541,2021-04-16,2100,30,68
2542,2021-04-16,2200,30,68
2543,2021-04-16,2300,30,68
2544,2021-04-17,0,30,67
2545,2021-04-17,100,30,68
2546,2021-04-17,200,30,70
2547,2021-04-17,300,30,71
2548,2021-04-17,400,30,71
2549,2021-04-17,500,30,72
2550,2021-04-17,600,30,73
2551,2021-04-17,700,30,69
2552,2021-04-17,800,31,66
2553,2021-04-17,900,31,63
2554,2021-04-17,1000,31,60
2555,2021-04-17,1100,32,57
2556,2021-04-17,1200,32,54
2557,2021-04-17,1300,32,53
2558,2021-04-17,1400,32,53
2559,2021-04-17,1500,33,52
2560,2021-04-17,1600,32,56
2561,2021-04-17,1700,31,60
2562,2021-04-17,1800,30,64
2563,2021-04-17,1900,29,68
2564,2021-04-17,2000,28,71
2565,2021-04-17,2100,27,75
2566,2021-04-17,2200,28,73
2567,2021-04-17,2300,28,72
2568,2021-04-18,0,29,70
2569,2021-04-18,100,29,71
2570,2021-04-18,200,29,72
2571,2021-04-18,300,29,72
2572,2021-04-18,400,29,72
2573,2021-04-18,500,29,71
2574,2021-04-18,600,29,70
2575,2021-04-18,700,30,66
2576,2021-04-18,800,30,62
2577,2021-04-18,900,31,58
2578,2021-04-18,1000,32,54
2579,2021-04-18,1100,33,49
2580,2021-04-18,1200,35,45
2581,2021-04-18,1300,34,45
2582,2021-04-18,1400,34,45
2583,2021-04-18,1500,34,46
2584,2021-04-18,1600,33,49
2585,2021-04-18,1700,32,52
2586,2021-04-18,1800,32,55
2587,2021-04-18,1900,31,59
2588,2021-04-18,2000,30,62
2589,2021-04-18,2100,29,66
2590,2021-04-18,2200,29,68
2591,2021-04-18,2300,29,69
2592,2021-04-19,0,29,70
2593,2021-04-19,100,29,71
2594,2021-04-19,200,29,71
2595,2021-04-19,300,29,72
2596,2021-04-19,400,29,71
2597,2021-04-19,500,28,71
2598,2021-04-19,600,28,71
2599,2021-04-19,700,29,66
2600,2021-04-19,800,30,61
2601,2021-04-19,900,31,56
2602,2021-04-19,1000,32,51
2603,2021-04-19,1100,34,46
2604,2021-04-19,1200,35,41
2605,2021-04-19,1300,35,38
2606,2021-04-19,1400,36,36
2607,2021-04-19,1500,37,34
2608,2021-04-19,1600,36,38
2609,2021-04-19,1700,35,42
2610,2021-04-19,1800,34,46
2611,2021-04-19,1900,33,50
2612,2021-04-19,2000,32,55
2613,2021-04-19,2100,31,60
2614,2021-04-19,2200,31,62
2615,2021-04-19,2300,30,65
2616,2021-04-20,0,30,67
2617,2021-04-20,100,29,68
2618,2021-04-20,200,29,68
2619,2021-04-20,300,29,68
2620,2021-04-20,400,29,69
2621,2021-04-20,500,29,69
2622,2021-04-20,600,29,69
2623,2021-04-20,700,30,65
2624,2021-04-20,800,31,61
2625,2021-04-20,900,32,56
2626,2021-04-20,1000,33,51
2627,2021-04-20,1100,34,46
2628,2021-04-20,1200,35,41
2629,2021-04-20,1300,36,39
2630,2021-04-20,1400,36,37
2631,2021-04-20,1500,37,36
2632,2021-04-20,1600,36,38
2633,2021-04-20,1700,35,41
2634,2021-04-20,1800,34,44
2635,2021-04-20,1900,33,49
2636,2021-04-20,2000,32,54
2637,2021-04-20,2100,31,59
2638,2021-04-20,2200,31,61
2639,2021-04-20,2300,31,63
2640,2021-04-21,0,30,65
2641,2021-04-21,100,30,66
2642,2021-04-21,200,30,67
2643,2021-04-21,300,30,68
2644,2021-04-21,400,30,68
2645,2021-04-21,500,30,68
2646,2021-04-21,600,30,69
2647,2021-04-21,700,31,64
2648,2021-04-21,800,32,60
2649,2021-04-21,900,33,55
2650,2021-04-21,1000,35,50
2651,2021-04-21,1100,36,44
2652,2021-04-21,1200,37,39
2653,2021-04-21,1300,37,39
2654,2021-04-21,1400,37,38
2655,2021-04-21,1500,37,38
2656,2021-04-21,1600,36,41
2657,2021-04-21,1700,35,44
2658,2021-04-21,1800,34,47
2659,2021-04-21,1900,33,51
2660,2021-04-21,2000,32,55
2661,2021-04-21,2100,32,59
2662,2021-04-21,2200,31,61
2663,2021-04-21,2300,30,64
2664,2021-04-22,0,30,66
2665,2021-04-22,100,30,66
2666,2021-04-22,200,30,66
2667,2021-04-22,300,30,66
2668,2021-04-22,400,30,65
2669,2021-04-22,500,30,65
2670,2021-04-22,600,30,65
2671,2021-04-22,700,30,63
2672,2021-04-22,800,30,62
2673,2021-04-22,900,31,60
2674,2021-04-22,1000,32,55
2675,2021-04-22,1100,34,51
2676,2021-04-22,1200,35,46
2677,2021-04-22,1300,36,43
2678,2021-04-22,1400,37,40
2679,2021-04-22,1500,38,37
2680,2021-04-22,1600,37,41
2681,2021-04-22,1700,37,44
2682,2021-04-22,1800,36,48
2683,2021-04-22,1900,35,51
2684,2021-04-22,2000,34,54
2685,2021-04-22,2100,33,57
2686,2021-04-22,2200,33,59
2687,2021-04-22,2300,32,60
2688,2021-04-23,0,32,61
2689,2021-04-23,100,31,62
2690,2021-04-23,200,31,63
2691,2021-04-23,300,30,64
2692,2021-04-23,400,30,63
2693,2021-04-23,500,30,63
2694,2021-04-23,600,30,62
2695,2021-04-23,700,30,58
2696,2021-04-23,800,31,54
2697,2021-04-23,900,32,50
2698,2021-04-23,1000,33,47
2699,2021-04-23,1100,35,43
2700,2021-04-23,1200,36,39
2701,2021-04-23,1300,36,38
2702,2021-04-23,1400,37,37
2703,2021-04-23,1500,37,36
2704,2021-04-23,1600,36,38
2705,2021-04-23,1700,36,39
2706,2021-04-23,1800,35,41
2707,2021-04-23,1900,34,45
2708,2021-04-23,2000,33,48
2709,2021-04-23,2100,32,51
2710,2021-04-23,2200,32,55
2711,2021-04-23,2300,31,59
2712,2021-04-24,0,31,63
2713,2021-04-24,100,30,64
2714,2021-04-24,200,30,65
2715,2021-04-24,300,30,65
2716,2021-04-24,400,30,65
2717,2021-04-24,500,30,65
2718,2021-04-24,600,30,65
2719,2021-04-24,700,30,61
2720,2021-04-24,800,31,58
2721,2021-04-24,900,32,54
2722,2021-04-24,1000,33,50
2723,2021-04-24,1100,34,46
2724,2021-04-24,1200,36,42
2725,2021-04-24,1300,36,41
2726,2021-04-24,1400,36,39
2727,2021-04-24,1500,37,38
2728,2021-04-24,1600,36,41
2729,2021-04-24,1700,35,43
2730,2021-04-24,1800,34,46
2731,2021-04-24,1900,34,49
2732,2021-04-24,2000,33,53
2733,2021-04-24,2100,32,56
2734,2021-04-24,2200,32,58
2735,2021-04-24,2300,31,60
2736,2021-04-25,0,31,62
2737,2021-04-25,100,31,62
2738,2021-04-25,200,31,62
2739,2021-04-25,300,31,63
2740,2021-04-25,400,31,62
2741,2021-04-25,500,30,62
2742,2021-04-25,600,30,61
2743,2021-04-25,700,31,58
2744,2021-04-25,800,32,55
2745,2021-04-25,900,33,52
